,Fecha,ventas_20153,ventas_20157,ventas_20176,ventas_20177,ventas_20179,ventas_20181,ventas_20182,ventas_20200,ventas_20208,ventas_20220,ventas_20225,ventas_20238,ventas_20241,ventas_20268,ventas_20273,ventas_20277,ventas_20295,ventas_20301,ventas_20310,ventas_20314,ventas_20329,ventas_20336,ventas_20356,ventas_20385,ventas_20483,ventas_20297,ventas_20344,ventas_20387,ventas_20389,ventas_20495,ventas_20523,ventas_20559,ventas_20659,ventas_20525,ventas_20575,ventas_20577,ventas_20754,totales_ventas,edad_ventas_20153,diff_ventas_20153,fraccion_ventas_20153,edad_ventas_20157,diff_ventas_20157,fraccion_ventas_20157,edad_ventas_20176,diff_ventas_20176,fraccion_ventas_20176,edad_ventas_20177,diff_ventas_20177,fraccion_ventas_20177,edad_ventas_20179,diff_ventas_20179,fraccion_ventas_20179,edad_ventas_20181,diff_ventas_20181,fraccion_ventas_20181,edad_ventas_20182,diff_ventas_20182,fraccion_ventas_20182,edad_ventas_20200,diff_ventas_20200,fraccion_ventas_20200,edad_ventas_20208,diff_ventas_20208,fraccion_ventas_20208,edad_ventas_20220,diff_ventas_20220,fraccion_ventas_20220,edad_ventas_20225,diff_ventas_20225,fraccion_ventas_20225,edad_ventas_20238,diff_ventas_20238,fraccion_ventas_20238,edad_ventas_20241,diff_ventas_20241,fraccion_ventas_20241,edad_ventas_20268,diff_ventas_20268,fraccion_ventas_20268,edad_ventas_20273,diff_ventas_20273,fraccion_ventas_20273,edad_ventas_20277,diff_ventas_20277,fraccion_ventas_20277,edad_ventas_20295,diff_ventas_20295,fraccion_ventas_20295,edad_ventas_20301,diff_ventas_20301,fraccion_ventas_20301,edad_ventas_20310,diff_ventas_20310,fraccion_ventas_20310,edad_ventas_20314,diff_ventas_20314,fraccion_ventas_20314,edad_ventas_20329,diff_ventas_20329,fraccion_ventas_20329,edad_ventas_20336,diff_ventas_20336,fraccion_ventas_20336,edad_ventas_20356,diff_ventas_20356,fraccion_ventas_20356,edad_ventas_20385,diff_ventas_20385,fraccion_ventas_20385,edad_ventas_20483,diff_ventas_20483,fraccion_ventas_20483,edad_ventas_20297,diff_ventas_20297,fraccion_ventas_20297,edad_ventas_20344,diff_ventas_20344,fraccion_ventas_20344,edad_ventas_20387,diff_ventas_20387,fraccion_ventas_20387,edad_ventas_20389,diff_ventas_20389,fraccion_ventas_20389,edad_ventas_20495,diff_ventas_20495,fraccion_ventas_20495,edad_ventas_20523,diff_ventas_20523,fraccion_ventas_20523,edad_ventas_20559,diff_ventas_20559,fraccion_ventas_20559,edad_ventas_20659,diff_ventas_20659,fraccion_ventas_20659,edad_ventas_20525,diff_ventas_20525,fraccion_ventas_20525,edad_ventas_20575,diff_ventas_20575,fraccion_ventas_20575,edad_ventas_20577,diff_ventas_20577,fraccion_ventas_20577,edad_ventas_20754,diff_ventas_20754,fraccion_ventas_20754
25,2019-02-01,37.35696,41.03748,35.57002,34.17114,38.04,31.23142,43.50666,40.51796,45.41673,21.87454,22.62316,13.97367,24.10808,16.45257,17.49516,25.22896,13.88661,16.26414,16.20892,17.906109999999998,8.64001,19.558130000000002,14.93651,8.72611,7.93836,3.02263,21.57768,13.63877,31.86505,13.83555,20.466920000000002,21.19427,,,,,,738.27028,26,-0.19507161019679045,0.050600655358901896,26,0.28453471101671973,0.055585984038257645,26,0.012985400430881675,0.04818021389131363,26,-0.28890094015105516,0.0462854064774218,26,0.5232292460015232,0.05152584497915858,26,-0.17379403354566447,0.04230350434802821,26,1.0229859723911658,0.05893053151211776,26,-0.08313916190808074,0.054882285116502325,26,0.4047338174889889,0.061517754717147766,26,-0.08733977000061335,0.029629446819937004,26,0.17045848453523968,0.03064346569660098,26,-0.3939455579028997,0.018927580289430045,26,-0.38462905057879077,0.0326548157945624,26,0.36333443543154614,0.022285293673205975,26,0.46067485149176157,0.023697500053774342,26,-0.03667211671295766,0.034173067348722205,26,-0.3575308913855737,0.018809655997529793,26,0.1343729337488388,0.02203006194425164,26,0.21670593763534962,0.021955265488948033,26,0.3409873338660502,0.02425413901261202,26,-0.3842379347478264,0.011703044581450578,26,3.3024237544656216,0.026491828981656966,26,-0.2305800999243279,0.020231763900884648,26,-0.345185039550295,0.01181966853656902,26,-0.07292907493308287,0.010752647390871539,16.0,-0.843150227856982,0.004094205173747479,16.0,-0.26954812055986116,0.02922734476051237,16.0,-0.1738304770166049,0.018473952385026252,10.0,0.36605091227107484,0.043161767259546194,6.0,0.08218998073488999,0.018740494334947358,6.0,3.0724921154477536,0.027722800923260793,6.0,1.2953320683933964,0.028708009213102823,,,,,,,,,,,,,,,
26,2019-03-01,49.32375,53.14219,35.64678,25.2338,16.66332,40.07739,38.47923,41.9467,18.39996,31.8072,10.93196,14.13081,20.9734,1.14016,17.08175,11.92167,19.34144,15.00621,12.55059,12.02173,11.6789,14.85455,12.63871,11.59836,11.13769,16.12923,24.048470000000002,17.29282,38.821999999999996,19.68518,6.94391,17.87509,17.15134,,,,,705.67629,27,0.32033629074742687,0.0698957166323386,27,0.29496718609427275,0.07530675290224077,27,0.00215799709980484,0.05051435127571029,27,-0.2615464394808017,0.03575832199208507,27,-0.5619526813880127,0.023613263242839005,27,0.28323944284313685,0.05679288161998471,27,-0.11555541151630569,0.05452816049693267,27,0.03526189373798675,0.059441844078394646,27,-0.594863831015575,0.026074221651970198,27,0.45407400567051937,0.04507335792732954,27,-0.5167801491922437,0.015491465640711834,27,0.011245435164849323,0.020024493100087012,27,-0.13002611572551606,0.02972099289321454,27,-0.9307001884811917,0.001615698325361052,27,-0.023629963944313683,0.02420621217130591,27,-0.5274609020744414,0.01689396422827243,27,0.39281221262784793,0.02740837445452503,27,-0.07734377593896767,0.021265005233490272,27,-0.22569856597478424,0.01778519439841177,27,-0.32862414002818024,0.017035757287523434,27,0.3517229725428559,0.016549939633085875,27,-0.240492317005767,0.021050090828473207,27,-0.15383781084068504,0.017910067518351794,27,0.32915583232391055,0.01643580798215567,27,0.40302153089555004,0.015783001579945388,17.0,4.336157584620016,0.022856414801749964,17.0,0.11450674956714535,0.03407861414757183,17.0,0.26791638835466836,0.024505315319578044,11.0,0.21832540667596617,0.055013893126549564,7.0,0.4227970698671176,0.02789548165207591,7.0,-0.6607252092645108,0.009840078373612353,7.0,-0.15660742266659808,0.025330438691655632,1.0,,0.024304826792465994,,,,,,,,,,,,
27,2019-04-01,32.9768,55.34924,43.754,58.9474,70.17899,52.19859,47.04248,36.676050000000004,40.99175,27.14399,24.86731,46.89174,22.44593,38.3357,29.00167,0.06597,19.407510000000002,23.657700000000002,27.05026,25.20087,26.766469999999998,18.99982,17.00385,9.01043,11.0608,37.42532,18.22707,20.663809999999998,18.63201,27.28763,26.32365,18.3504,6.49206,11.13529,12.65073,6.95817,,1009.1714600000001,28,-0.33142147545553613,0.0326771032545847,28,0.04153103212344095,0.05484622008632705,28,0.2274320429503029,0.04335635888870658,28,1.3360492672526532,0.05841167961686114,28,3.2115850862853264,0.06954119570523723,28,0.30244484483645273,0.05172420353623555,28,0.22254213506871098,0.046614952824765764,28,-0.12565112392631592,0.03634273406820284,28,1.2278173430811807,0.0406192125171673,28,-0.14660862949269357,0.02689730246632222,28,1.2747348142510584,0.024641313181805593,28,2.3184042528347635,0.04646558276628234,28,0.07020940810741219,0.022241938946628553,28,32.623087987650855,0.037987300988476226,28,0.6978160902717814,0.028738099668415115,28,-0.9944663792908208,6.537045746418552e-05,28,0.0034159814367494567,0.01923113243808936,28,0.5765273176904764,0.0234426962490596,28,1.1552978784264327,0.0268044242947576,28,1.096276492651224,0.024971841752242967,28,1.2918656722807795,0.026523213409146543,28,0.27905725855041047,0.018827147569155392,28,0.34537860272132204,0.01684931716162484,28,-0.22312895961153129,0.008928542232060346,28,-0.006903585932091735,0.010960278246473595,18.0,1.3203413926145264,0.037085194620941814,18.0,-0.24206945389873036,0.018061420405210426,18.0,0.1949358172929574,0.0204760150470367,12.0,-0.5200656844057492,0.018462680266443522,8.0,0.3862017009750483,0.027039637050377936,8.0,2.7908973474598606,0.026084417805473808,8.0,0.026590635347850018,0.01818362956875534,2.0,-0.6214838024317634,0.006433059452553285,1.0,,0.011034091273251027,1.0,,0.012535758789690701,1.0,,0.00689493339417268,,,
28,2019-05-01,46.30592,31.29796,67.26348,33.04254,11.68418,30.884420000000002,39.59809,32.426050000000004,33.46845,23.308239999999998,21.34977,20.011,22.34392,26.7478,26.75111,40.384,16.85598,20.54792,27.34082,24.51175,12.50247,20.74733,11.15054,11.25582,11.293610000000001,16.99229,16.64345,19.9929,16.34579,15.0476,23.72186,16.07669,8.15164,18.45753,19.25562,16.62139,9.45483,859.8347600000002,29,0.4041968899347421,0.05385444059042227,29,-0.43453677051392214,0.036399970617610286,29,0.5373104173332724,0.07822837960168066,29,-0.4394572110050655,0.038428941858549656,29,-0.8335088607003321,0.013588866772494749,29,-0.40832846251210997,0.03591901774243227,29,-0.15824824711622343,0.046053139326444524,29,-0.11587943630789029,0.037711955259868764,29,-0.18353205218123173,0.03892428121887046,29,-0.14131120737960784,0.02710781313377002,29,-0.14145237261288013,0.02483008479443189,29,-0.573251067245532,0.023273076329223995,29,-0.00454469919490972,0.02598629532027758,29,-0.3022743813208054,0.031108070113378523,29,-0.0776010484913455,0.031111919690243732,29,611.1570410792784,0.046967163783887954,29,-0.1314712706575961,0.019603743398324575,29,-0.1314489574218965,0.023897521891299203,29,0.010741486403457831,0.03179776076975534,29,-0.02734508768943291,0.02850751230387568,29,-0.5329055344242255,0.01454054962839604,29,0.09197508186919676,0.024129438544680373,29,-0.34423439397548206,0.012968235896859992,29,0.2491989838442783,0.013090678027485186,29,0.021048206278026962,0.013134628332541474,19.0,-0.5459680772268614,0.01976227385829342,19.0,-0.08688286158993189,0.019356567999181607,19.0,-0.032467874994979114,0.023252025772951997,13.0,-0.12270388433668723,0.019010385204710725,9.0,-0.448555994052983,0.017500571854061814,9.0,-0.09883849694096378,0.02758885905008073,9.0,-0.12390520097654553,0.01869741809461157,3.0,0.25563226464327193,0.009480472736412749,2.0,0.657570660485717,0.021466368724148806,2.0,0.5220955628647518,0.022394558694044883,2.0,1.3887588259556756,0.01933091190684126,1.0,,0.010996101157855025
29,2019-06-01,46.64252,45.80138,36.06244,37.05367,17.04355,40.21073,54.25455,31.43458,28.14678,23.03748,25.825870000000002,19.33213,19.87255,20.47721,19.37489,20.14065,16.658,17.36118,14.14965,14.47413,13.61585,12.66372,20.42523,8.42724,4.4753,22.58086,18.36631,19.0071,40.98974,14.13109,13.97519,14.76064,16.16438,18.3696,18.33422,18.59367,9.45922,831.6933,30,0.007269048968252809,0.05608139442748907,30,0.46339825343249214,0.0550700360337158,30,-0.46386300560125643,0.04336026273146604,30,0.12139290744597704,0.044552084283954185,30,0.4586860181886962,0.020492590237290595,30,0.3019745878342541,0.04834802685076337,30,0.37013047851550424,0.06523384281200774,30,-0.03057634216933617,0.037795879803288066,30,-0.15900557091828268,0.03384273986576542,30,-0.011616492708158113,0.0276994897037165,30,0.20965565437004718,0.031052155884867656,30,-0.0339248413372645,0.023244301715548265,30,-0.1106059276975571,0.023894084514087102,30,-0.23443385998100785,0.024621107324058037,30,-0.2757351003378925,0.023295714898749334,30,-0.50127154318542,0.02421643892045301,30,-0.011745386503780713,0.02002901790840446,30,-0.15508820357486305,0.020874497846742304,30,-0.48247163033149704,0.0170130623873007,30,-0.409502381510908,0.017403206205941543,30,0.08905280316609432,0.016371239253700855,30,-0.38962170072004454,0.015226430223737524,30,0.8317704792772368,0.02455860832352503,30,-0.2512993278144107,0.010132629420003742,30,-0.6037316677306902,0.005380949924689786,20.0,0.3288885724054851,0.02715046520153523,20.0,0.10351579750592557,0.02208303229086972,20.0,-0.0493075041639781,0.02285349659543969,14.0,1.5076634411674197,0.04928468222600807,10.0,-0.06090738722454071,0.01699074646868022,10.0,-0.41087292480437876,0.016803297561733394,10.0,-0.0818607561631156,0.01774769617598218,4.0,0.9829604840253005,0.01943550585293882,3.0,-0.004763909363820623,0.022086988076013114,3.0,-0.047850965068899465,0.02204444835614282,3.0,0.11865914944538318,0.022356402293970623,2.0,0.0004643129490430587,0.011373447399419954
30,2019-07-01,58.43075,35.73546,29.99919,45.98352,50.42388,39.39868,25.6088,30.756520000000002,27.979029999999998,31.90627,32.02451,27.103279999999998,19.85793,14.09741,10.90117,15.79283,16.40147,12.77079,12.08101,10.16042,18.698439999999998,9.36461,17.49094,9.60092,7.74847,27.83198,16.06407,10.50121,29.23675,22.08231,11.90506,10.79815,11.77052,28.45723,14.45743,17.00263,9.02109,819.4447299999999,31,0.2527357012442725,0.07130529718581509,31,-0.2197732906737744,0.04360935971850109,31,-0.1681319955055732,0.036609168259584754,31,0.24099772033377537,0.056115462479086296,31,1.9585315265892376,0.06153420499757196,31,-0.02019485843703905,0.04807972833018281,31,-0.5279879752020799,0.03125140605883206,31,-0.021570512473842455,0.0375333672595588,31,-0.005959829152748614,0.03414388911867186,31,0.3849722278652006,0.03893645151638232,31,0.2400166964365575,0.03908074434745587,31,0.4019810543380372,0.03307517762668386,31,-0.0007356881728817259,0.024233397656971935,31,-0.31155611531063065,0.017203612988029103,31,-0.4373557733747133,0.013303118076065974,31,-0.21587287401350008,0.019272599385684014,31,-0.015399807900108144,0.020015346245499683,31,-0.26440541483931396,0.015584687450488577,31,-0.14619725576251005,0.014742922320093511,31,-0.29802896616238767,0.012399152289380152,31,0.37328481145135983,0.022818427302595503,31,-0.2605166570328465,0.0114279946617022,31,-0.14366007139209697,0.021344868494059387,31,0.1392721697732592,0.011716372866294473,31,0.7313856054342727,0.00945575670490919,21.0,0.23254738747771342,0.03396443833374827,21.0,-0.125351254552493,0.019603604016100028,21.0,-0.4475111931857043,0.01281503146649073,15.0,-0.2867300451283662,0.03567873332958039,11.0,0.5626756322406834,0.0269478943381575,11.0,-0.1481289342041145,0.014528203750849678,11.0,-0.2684497420166064,0.013177398797842048,5.0,-0.27182360226621755,0.014364019401284086,4.0,0.5491480489504399,0.0347274550170089,4.0,-0.21145104618576618,0.01764295927560606,4.0,-0.08556890597714166,0.020748964972903055,3.0,-0.046317772501326855,0.011008783960328844
31,2019-08-01,46.48757,45.404379999999996,24.78394,26.79314,33.09111,31.71947,25.4596,36.22405,28.904889999999998,18.42386,15.10905,14.76002,21.98664,14.76155,11.841050000000001,15.52898,18.6376,13.32364,10.56552,12.41216,10.86673,10.68385,11.59151,10.89857,5.766,14.11941,18.051109999999998,10.96418,35.98363,12.59658,11.22131,8.904679999999999,11.90217,17.61374,13.75438,16.35003,6.3246400000000005,693.8107399999999,32,-0.20439888243775758,0.06700324356466435,32,0.270569344846827,0.06544202529929127,32,-0.17384636051840058,0.03572147067080571,32,-0.4173316875263137,0.03861736127059665,32,-0.34374129876558485,0.047694721474043494,32,-0.19491033709758798,0.04571775582488101,32,-0.005826122270469544,0.03669530973244952,32,0.17776816102732027,0.052210275672584724,32,0.03309121152520299,0.041661058749249115,32,-0.42256302601338225,0.026554590377197106,32,-0.528203554090289,0.02177690417418445,32,-0.45541572828085747,0.021273841912565383,32,0.10719697370269719,0.03168967952268944,32,0.04711078134210467,0.021276047124897494,32,0.0862182683143186,0.017066685938012437,32,-0.016706948659613235,0.022382155687010557,32,0.13633716977807472,0.02686265709867795,32,0.04329019582970195,0.019203565514134303,32,-0.1254439819187303,0.015228245097503104,32,0.2216187913491765,0.017889835490295238,32,-0.41884296230059825,0.01566238366387929,32,0.14087506046701345,0.015398795931005625,32,-0.3372849029268867,0.01670702013059066,32,0.13515892226994902,0.01570827514143122,32,-0.2558530909973195,0.008310623730039119,22.0,-0.4926911416291619,0.020350520950425187,22.0,0.12369468011531304,0.026017340117854042,22.0,0.044087300415856866,0.0158028398349671,16.0,0.23076709962632636,0.05186375466024064,12.0,-0.42956239632538445,0.01815564284865351,12.0,-0.05743356186361092,0.016173445225134454,12.0,-0.17535133333024644,0.012834451078113896,6.0,0.011184722510135534,0.01715477912607695,5.0,-0.3810451684861808,0.02538695206707236,5.0,-0.04862897485929388,0.01982439764481017,5.0,-0.03838229732694293,0.023565547572815034,4.0,-0.2989051212214931,0.009115800081157581
32,2019-09-01,56.12958,59.53081,38.1787,30.06847,44.98374,29.40503,39.333800000000004,43.63799,38.76097,18.9806,16.80432,12.25139,29.00694,23.15188,18.42867,21.40171,14.480459999999999,15.5591,25.26281,17.03523,6.745,13.28391,10.70556,8.76257,11.17119,19.49325,20.580560000000002,15.88261,29.70075,15.22031,15.31485,17.48761,10.0817,16.24828,18.76081,18.52025,8.68143,849.03284,33,0.20741049704254275,0.06611002231668683,33,0.31112482980716855,0.07011602754965286,33,0.540461282588644,0.04496728300874675,33,0.12224509706589075,0.035414966987613816,33,0.35939048282151903,0.05298233222639539,33,-0.07296591021224506,0.03463356022836526,33,0.5449496457132086,0.046327772197833954,33,0.20466899753064619,0.051397293419180354,33,0.340983134687591,0.045653086869996695,33,0.03021842328372001,0.022355554586086446,33,0.11220228935637917,0.01979230862259698,33,-0.16996115181415744,0.014429818757069515,33,0.31929844669308266,0.034164685549736805,33,0.5683908532640541,0.027268532981598214,33,0.556337486962727,0.021705485502775134,33,0.378178734211777,0.02520716395375237,33,-0.2230512512340645,0.017055241349675003,33,0.16778147713387645,0.01832567512936249,33,1.3910616798794573,0.029754809013041242,33,0.3724629717954005,0.020064276901232702,33,-0.3792980961153908,0.007944333460646822,33,0.24336358148045892,0.015645931905295913,33,-0.07643093954109512,0.01260912357642138,33,-0.19598901507261957,0.01032064908113566,33,0.9374245577523412,0.013157547592623154,23.0,0.3805994726408539,0.02295935926341789,23.0,0.1401271168365826,0.02424000466224605,23.0,0.44859077468629655,0.01870670868278782,17.0,-0.1746038406908919,0.034981862421246276,13.0,0.20828907528868948,0.01792664462778613,13.0,0.36480054467793854,0.018037994855416902,13.0,0.9638673147154083,0.020597094925091472,7.0,-0.1529527808794531,0.011874334566375547,6.0,-0.07752243419058069,0.01913739873713248,6.0,0.3639880532601252,0.022096683562911418,6.0,0.13273492464539824,0.021813349410607016,5.0,0.3726362290976245,0.010225081517459326
33,2019-10-01,46.8711,34.44352,38.49621,36.92028,46.92155,44.39353,47.06165,34.970150000000004,29.89633,30.24384,22.35089,25.41171,24.47256,24.13969,23.06191,19.88402,27.01063,24.23185,12.61119,18.35426,17.79092,19.05739,16.252029999999998,11.18284,6.14297,31.00396,21.34313,20.96792,36.88463,17.28014,17.09767,11.33919,16.06206,19.93818,21.90014,22.01033,10.301,928.30137,34,-0.16494832136638113,0.05049125371860649,34,-0.42141691000004877,0.03710381252588262,34,0.008316417269315054,0.041469517598579,34,0.22787358319196144,0.03977186848275361,34,0.043078009965378736,0.050545600293577075,34,0.5097257169946774,0.04782232520027413,34,0.19646843173047088,0.05069652110930311,34,-0.19863059687212903,0.03767111751650221,34,-0.22870015894855059,0.03220541406720104,34,0.5934080060693551,0.03257976447885669,34,0.33006810153579547,0.024077191655981288,34,1.0741899490588414,0.02737441828831945,34,-0.15632052191647924,0.026362731749496396,34,0.042666513475363696,0.026004152078327753,34,0.2514147792542815,0.02484312826124559,34,-0.07091442693130603,0.021419789566830005,34,0.8653157427319298,0.02909683306833857,34,0.55740691942336,0.02610343018237709,34,-0.5008001881025903,0.013585232562998373,34,0.07742953866780793,0.019771876454302766,34,1.6376456634544105,0.019165026116464742,34,0.4346220352290855,0.02052931366459149,34,0.5180924678391413,0.017507277835860566,34,0.27620549678918405,0.012046561990962051,34,-0.450106031676124,0.006617430716492425,24.0,0.5904972233978428,0.03339859338998929,24.0,0.037052927617129784,0.022991595929670983,24.0,0.3201810029963589,0.022587406070509193,18.0,0.24187537351750385,0.03973346500608956,14.0,0.1353343000241125,0.018614795322342354,14.0,0.11641119566956261,0.018418232001532003,14.0,-0.35158720945858235,0.012214987897734116,8.0,0.5931896406360038,0.01730263524225974,7.0,0.2270948063425789,0.02147813268874094,7.0,0.1673344594396511,0.02359162736127385,7.0,0.1884467002335281,0.023710328037111483,6.0,0.1865556711279132,0.011096611868621932
34,2019-11-01,115.00779999999999,120.29973,48.446870000000004,55.53869,17.43714,43.52036,34.15279,31.74068,28.92672,31.12081,28.15813,31.0464,21.14829,23.05976,18.29658,18.623,15.65351,15.16682,25.16197,17.0098,13.92469,14.48586,14.74462,9.23642,7.07564,47.282599999999995,9.98597,13.17158,31.48232,16.28276,14.4896,10.82003,11.43421,19.10977,14.1123,15.1549,8.11948,1010.4286,35,1.4537038814962737,0.11382080831837103,35,2.4926665451150174,0.11905812048471312,35,0.2584841468809529,0.04794685146481405,35,0.5042868038920616,0.0549654770262837,35,-0.6283767266852864,0.017257171857566186,35,-0.01966885715103083,0.04307118781079633,35,-0.27429680004844703,0.03380030018944437,35,-0.09234933221619016,0.03141308549659026,35,-0.03243240892778476,0.028628168284231068,35,0.02899664857372609,0.03079961315425949,35,0.2598214209814464,0.027867510876077736,35,0.22173596345936575,0.030725971137396547,35,-0.13583662681795455,0.020930019201752602,35,-0.04473669711582878,0.022821760983408428,35,-0.20663206126465683,0.01810774160588883,35,-0.06341876542067441,0.018430792635917077,35,-0.42046853405492574,0.015491950643519,35,-0.3740956633521585,0.015010283754834335,35,0.9952098097007498,0.02490227414386331,35,-0.07325056962252913,0.01683424241950396,35,-0.2173147875433086,0.013780973737283366,35,-0.2398822713918328,0.0143363519203633,35,-0.0927521054292909,0.014592441267002933,35,-0.1740541758623033,0.00914109121614333,35,0.15182721061636306,0.007002612554711931,25.0,0.5250503484071066,0.046794597856790666,25.0,-0.5321225143641068,0.009882905135503885,25.0,-0.3718222885245651,0.013035636560564497,19.0,-0.14646507230789627,0.03115739202156392,15.0,-0.05771828237502704,0.016114706175181504,15.0,-0.1525394980719596,0.014340053319947595,15.0,-0.045784575441455796,0.010708356829963047,9.0,-0.28812306765134726,0.011316197898594716,8.0,-0.04154892773563074,0.018912538698924397,8.0,-0.3556068591342339,0.0139666474207084,8.0,-0.3114642079423616,0.014998486780758186,7.0,-0.21177749733035636,0.008035679116762926
35,2019-12-01,48.78881,55.77624,23.87612,24.51696,39.70194,33.36284,20.87961,20.87857,20.14227,19.46485,16.66252,16.61631,12.8158,11.99271,12.4634,9.612079999999999,6.04878,8.31315,9.749849999999999,18.852050000000002,11.05355,8.61019,13.82404,7.4722,8.52225,35.089,15.9908,8.58751,34.54417,12.65039,7.63168,7.1281,7.73487,15.9413,9.11891,8.44628,8.55531,651.41541,36,-0.575778251562068,0.07489661627746878,36,-0.5363560666345635,0.08562315097826748,36,-0.507168987387627,0.03665267912529119,36,-0.558560707859692,0.03763644461527246,36,1.2768607695986842,0.0609471919001732,36,-0.23339696638538834,0.05121592072867911,36,-0.3886411622593645,0.03205268048540639,36,-0.34221415546232786,0.032051083961922244,36,-0.30367943548387094,0.03092077603752113,36,-0.3745390945801218,0.02988085590422247,36,-0.4082518974093805,0.02557894662025266,36,-0.4647910868893012,0.025508008783519567,36,-0.39400301395526544,0.019673774680890647,36,-0.4799291059403914,0.01841023380150003,36,-0.31881258683316765,0.019132798838762503,36,-0.4838597433281427,0.014755684087976978,36,-0.6135831516381949,0.009285595500419618,36,-0.4518857611549421,0.012761672309839893,36,-0.6125164285626286,0.014967177396064364,36,0.10830521228938633,0.02894013514356377,36,-0.20619058664860765,0.01696851169056624,36,-0.4056141644334545,0.013217663978811923,36,-0.06243497628287466,0.021221542794021407,36,-0.1910069052728222,0.011470714209846525,36,0.2044493501647907,0.013082665637277448,26.0,-0.25788767961152725,0.05386578128386616,26.0,0.601326661305812,0.024547776663742114,26.0,-0.3480273437203434,0.01318284748590765,20.0,0.09725617425907619,0.053029402543608856,16.0,-0.22308073078519858,0.019419850690974596,16.0,-0.47329946996466427,0.011715534945665471,16.0,-0.3412125474698314,0.01094247985321686,10.0,-0.32353262709010944,0.01187394384790498,9.0,-0.16580367005986996,0.024471788286371674,9.0,-0.35383247238224813,0.013998609581557183,9.0,-0.44267002751585294,0.012966042666998008,8.0,0.053677082768847396,0.013133416662648495
