,Fecha,ventas_20145,ventas_20155,ventas_20167,ventas_20184,ventas_20187,ventas_20188,ventas_20193,ventas_20198,ventas_20215,ventas_20226,ventas_20230,ventas_20251,ventas_20252,ventas_20269,ventas_20282,ventas_20284,ventas_20291,ventas_20292,ventas_20303,ventas_20324,ventas_20327,ventas_20338,ventas_20383,ventas_20450,ventas_20306,ventas_20348,ventas_20403,ventas_20364,ventas_20527,ventas_20540,ventas_20553,ventas_21093,ventas_21105,ventas_20623,ventas_20537,ventas_20603,ventas_20633,ventas_20746,ventas_20795,ventas_20822,ventas_21086,totales_ventas,edad_ventas_20145,diff_ventas_20145,fraccion_ventas_20145,edad_ventas_20155,diff_ventas_20155,fraccion_ventas_20155,edad_ventas_20167,diff_ventas_20167,fraccion_ventas_20167,edad_ventas_20184,diff_ventas_20184,fraccion_ventas_20184,edad_ventas_20187,diff_ventas_20187,fraccion_ventas_20187,edad_ventas_20188,diff_ventas_20188,fraccion_ventas_20188,edad_ventas_20193,diff_ventas_20193,fraccion_ventas_20193,edad_ventas_20198,diff_ventas_20198,fraccion_ventas_20198,edad_ventas_20215,diff_ventas_20215,fraccion_ventas_20215,edad_ventas_20226,diff_ventas_20226,fraccion_ventas_20226,edad_ventas_20230,diff_ventas_20230,fraccion_ventas_20230,edad_ventas_20251,diff_ventas_20251,fraccion_ventas_20251,edad_ventas_20252,diff_ventas_20252,fraccion_ventas_20252,edad_ventas_20269,diff_ventas_20269,fraccion_ventas_20269,edad_ventas_20282,diff_ventas_20282,fraccion_ventas_20282,edad_ventas_20284,diff_ventas_20284,fraccion_ventas_20284,edad_ventas_20291,diff_ventas_20291,fraccion_ventas_20291,edad_ventas_20292,diff_ventas_20292,fraccion_ventas_20292,edad_ventas_20303,diff_ventas_20303,fraccion_ventas_20303,edad_ventas_20324,diff_ventas_20324,fraccion_ventas_20324,edad_ventas_20327,diff_ventas_20327,fraccion_ventas_20327,edad_ventas_20338,diff_ventas_20338,fraccion_ventas_20338,edad_ventas_20383,diff_ventas_20383,fraccion_ventas_20383,edad_ventas_20450,diff_ventas_20450,fraccion_ventas_20450,edad_ventas_20306,diff_ventas_20306,fraccion_ventas_20306,edad_ventas_20348,diff_ventas_20348,fraccion_ventas_20348,edad_ventas_20403,diff_ventas_20403,fraccion_ventas_20403,edad_ventas_20364,diff_ventas_20364,fraccion_ventas_20364,edad_ventas_20527,diff_ventas_20527,fraccion_ventas_20527,edad_ventas_20540,diff_ventas_20540,fraccion_ventas_20540,edad_ventas_20553,diff_ventas_20553,fraccion_ventas_20553,edad_ventas_21093,diff_ventas_21093,fraccion_ventas_21093,edad_ventas_21105,diff_ventas_21105,fraccion_ventas_21105,edad_ventas_20623,diff_ventas_20623,fraccion_ventas_20623,edad_ventas_20537,diff_ventas_20537,fraccion_ventas_20537,edad_ventas_20603,diff_ventas_20603,fraccion_ventas_20603,edad_ventas_20633,diff_ventas_20633,fraccion_ventas_20633,edad_ventas_20746,diff_ventas_20746,fraccion_ventas_20746,edad_ventas_20795,diff_ventas_20795,fraccion_ventas_20795,edad_ventas_20822,diff_ventas_20822,fraccion_ventas_20822,edad_ventas_21086,diff_ventas_21086,fraccion_ventas_21086
25,2019-02-01,35.63662,46.75449,39.99231,17.5324,33.64676,34.46414,31.870340000000002,41.26625,31.32653,25.03041,21.89148,16.69918,23.2244,18.7047,16.02861,13.78775,18.78326,9.00013,11.85021,10.13808,11.66759,13.448920000000001,11.08881,15.92221,12.35364,21.40444,13.9521,24.86506,19.16804,10.04151,18.98708,1.02563,1.0568600000000001,,,,,,,,,672.60994,26,-0.23694553128638046,0.052982594934591655,26,0.26058017247933773,0.06951204140694084,26,0.293233761055637,0.05945839872660817,26,-0.5593029645072536,0.02606622197703471,26,0.1030223756439698,0.050024178946864804,26,-0.10914989091886633,0.05123941522481811,26,-0.14856944094175167,0.04738309398163221,26,-0.32439136078831554,0.061352423664746907,26,-0.23781790808082792,0.046574586750829164,26,-0.12004307253566875,0.03721385681573484,26,0.17313095468398076,0.03254706583729643,26,-0.3267825114502987,0.024827435645687897,26,-0.39854242800386286,0.03452877904242688,26,-0.20202710975598828,0.027809134072565144,26,-0.19865364136765631,0.023830468517905042,26,0.11641610006793514,0.02049887933562207,26,0.23407235612379312,0.027925932822223824,26,-0.5857424745453935,0.01338090543235207,26,-0.21928380935314357,0.017618249887891933,26,-0.3398355136778908,0.015072747809822732,26,-0.22103480230092556,0.01734674037080094,26,0.28116554464386934,0.019995125257887207,26,-0.44753924312227134,0.0164862416395452,26,1.4025763753293274,0.02367227876531233,16.0,-0.23035890841602194,0.018366722323491087,16.0,-0.032704525868204916,0.03182296116527805,16.0,0.12244471082292165,0.0207432260070376,10.0,-0.17289854701261265,0.03696802339852426,6.0,0.8525680552521857,0.028498002869240976,6.0,-0.30146794887848205,0.014929172768395305,6.0,0.07950997833256862,0.028228961350169755,4.0,-0.0036042512678025533,0.001524851089771287,4.0,0.006984078587558296,0.0015712821609505207,,,,,,,,,,,,,,,,,,,,,,,,
26,2019-03-01,83.08523,48.68742,37.36532,66.03658,37.80368,19.1976,53.68818,43.44927,34.5941,35.49444,29.68345,39.78354,23.63903,21.52919,15.78593,24.02646,21.6055,23.19863,23.849569999999996,16.91588,21.31964,15.29528,12.07911,10.721190000000002,24.36133,23.8589,15.08579,25.02887,26.43817,18.00041,18.1227,1.32832,1.54665,16.80576,,,,,,,,929.4111200000001,27,1.331456518603616,0.08939556264401052,27,0.04134212564397571,0.05238523507228964,27,-0.06568737839849727,0.04020322029286673,27,2.7665453674340084,0.0710520657424456,27,0.12354592240084927,0.040674873784595986,27,-0.44296883659363034,0.020655659897850155,27,0.6845813380089449,0.05776580336159524,27,0.052900857238057715,0.0467492469855536,27,0.1043067968268428,0.03722152581948879,27,0.4180526807191731,0.03819024674462685,27,0.35593619070067434,0.03193791139490562,27,1.3823648825870496,0.042805104376198985,27,0.017853206110814597,0.02543441701020319,27,0.1510042930386481,0.023164334422854763,27,-0.015140427023927839,0.016984873174317086,27,0.7425946945658283,0.02585127236265475,27,0.15025293798840036,0.023246440176011664,27,1.577588323724213,0.02496056858024251,27,1.0125862748423864,0.02566094754708766,27,0.6685486798289223,0.018200643005002997,27,0.8272531002546368,0.0229388690765826,27,0.1372868602088494,0.016456958251155847,27,0.08930624656748555,0.012996519774801058,27,-0.3266518906609069,0.011535465596753352,17.0,0.9719961080296979,0.0262115757771437,17.0,0.11467060105286554,0.025670986161646092,17.0,0.08125586829222839,0.016231557461890492,11.0,0.006587959168407459,0.02692981551587203,7.0,0.3792839539149542,0.02844615201074848,7.0,0.792599917741455,0.01936754318153628,7.0,-0.04552464096638349,0.01949912112090933,5.0,0.2951259226036679,0.0014292060546897693,5.0,0.4634388660749767,0.001664118242957971,1.0,,0.018082159378510553,,,,,,,,,,,,,,,,,,,,,
27,2019-04-01,30.41179,40.44313,50.60415,33.962360000000004,47.43828,58.41836,35.57899,31.89993,28.29788,21.42832,25.04879,18.50721,17.07566,17.70739,33.40677,21.801940000000002,16.54956,20.90855,23.88338,18.357580000000002,12.086,16.89115,9.59641,13.03106,16.53982,17.51226,19.17914,7.60558,11.75439,19.46042,19.872400000000003,0.33587,0.67708,13.93779,10.7842,12.27196,6.6827000000000005,6.6896,3.35186,0.91194,1.53934,812.44099,28,-0.633968757142515,0.03743261402898935,28,-0.1693310099405556,0.049779775390210175,28,0.35430795186552666,0.06228655449794574,28,-0.4857038326333677,0.041802863737832825,28,0.2548587862345676,0.05838981610221315,28,2.0430032920781764,0.07190474227549744,28,-0.33730310843094335,0.043792706717074914,28,-0.2658120608240368,0.03926430398348069,28,-0.18200271144501515,0.0348306896726124,28,-0.3962907993477288,0.026375232495347137,28,-0.15613616341766204,0.03083151922209144,28,-0.5348023328240775,0.02277975905671623,28,-0.27764971743764455,0.02101772339182443,28,-0.17751712906988137,0.021795293711116173,28,1.1162370541361832,0.0411190109942631,28,-0.09258625698500729,0.026835105894890902,28,-0.23401170998125476,0.020370168669111587,28,-0.09871617418787228,0.02573546910773175,28,0.0014176356219421384,0.029397064271707903,28,0.08522760861391786,0.02259558568062894,28,-0.4331048741911214,0.014876157344055228,28,0.10433741651019136,0.020790617666890488,28,-0.20553666619477756,0.011811824019366625,28,0.21544903131088974,0.016039392596377985,18.0,-0.3210625199855673,0.020358180106102228,18.0,-0.26600723419772065,0.02155511626758271,18.0,0.27133812680675,0.023606809892740638,12.0,-0.6961277117185075,0.009361393742578153,8.0,-0.5554007709308171,0.014467992315355728,8.0,0.08110981916523016,0.02395302580683429,8.0,0.09654742394897033,0.024460114943240373,6.0,-0.7471467718622019,0.0004134084864428123,6.0,-0.5622280412504446,0.0008333897579441431,2.0,-0.17065399006055065,0.01715544903759718,1.0,,0.013273825585781928,1.0,,0.015105047813995695,1.0,,0.008225458934562127,1.0,,0.008233951859075944,1.0,,0.004125665791431818,1.0,,0.0011224692146564392,1.0,,0.0018947099161011065
28,2019-05-01,52.60202,48.2107,21.51887,32.78366,36.35145,45.13788,30.01793,40.58984,27.74279,22.9022,20.4286,15.647730000000001,17.00547,17.58886,29.18428,21.99081,16.30921,24.56848,13.15822,22.39345,11.92957,20.13422,9.58953,8.09603,22.77721,15.31911,18.14188,39.24812,12.50794,20.49366,11.86871,0.49725,0.74861,10.9858,14.562429999999999,17.54417,14.25791,6.1345,5.0595,10.9082,2.95378,829.89058,29,0.7296587935139629,0.06338428374497275,29,0.1920615441979888,0.05809283917887103,29,-0.5747607656684284,0.025929767753238023,29,-0.03470606871842846,0.03950359335323459,29,-0.23371062357235547,0.04380270227913661,29,-0.2273340093765042,0.054390158278456426,29,-0.1563017949638255,0.0361709491870603,29,0.2724115695551683,0.048909869539668714,29,-0.01961595709643266,0.033429455242159754,29,0.06878187370731823,0.02759665015115607,29,-0.18444763200138614,0.024616016246382745,29,-0.1545062707993263,0.018855172449360736,29,-0.00411052925626302,0.020491219456907198,29,-0.006693815407013671,0.021194191648735188,29,-0.12639623645147377,0.03516641916817516,29,0.00866299054120862,0.026498445132369135,29,-0.014523044721430624,0.019652241383436356,29,0.1750446587639984,0.02960448111123276,29,-0.44906374223413936,0.015855367342523637,29,0.21984760518543287,0.026983617527023867,29,-0.012943074631805418,0.0143748709619044,29,0.1919981765599145,0.02426129478418709,29,-0.0007169347703985827,0.011555173936303747,29,-0.37871285989013936,0.009755539097696471,19.0,0.3771135356974865,0.027446039934565833,19.0,-0.12523512099523423,0.018459192535960584,19.0,-0.05408271695185497,0.02186056865472554,13.0,4.160437468279868,0.04729312628178042,9.0,0.06410796306741556,0.015071794163514906,9.0,0.05309443475526218,0.02469441212358381,9.0,-0.4027540709728066,0.01430153599285342,7.0,0.4804835204096824,0.0005991753756260254,7.0,0.1056448277899214,0.0009020586786272475,3.0,-0.21179756618516998,0.013237648751236578,2.0,0.3503486582222139,0.01754740968381639,2.0,0.42961434033357354,0.02114034117606203,2.0,1.1335552995046911,0.017180469743372676,2.0,-0.08297955034680704,0.007391938344450181,2.0,0.5094604189912467,0.006096586853654852,2.0,10.96153255696647,0.013144142448273121,2.0,0.9188613301804671,0.003559240303703652
29,2019-06-01,27.23987,33.87551,39.12642,30.73526,49.57841,34.13947,31.8962,32.68097,26.28823,22.69635,20.34409,19.66079,25.2832,16.79377,16.98242,22.33998,16.05452,15.62794,26.84602,16.681540000000002,13.30482,11.61462,10.46823,12.44194,22.78836,16.71901,14.921330000000001,43.99316,6.42861,13.29063,11.46813,0.61102,0.93387,14.18257,18.48811,16.51315,17.45522,3.73073,5.90274,6.45537,2.28966,788.87224,30,-0.4821516360018114,0.03453014140794205,30,-0.29734457288527244,0.04294169357512187,30,0.8182376676842233,0.0495979171481557,30,-0.06248234638841415,0.03896101097434991,30,0.36386333970171747,0.06284719817241889,30,-0.24366252912188166,0.04327629781978385,30,0.06257160303858396,0.04043265611678768,30,-0.19484851381527987,0.041427455984507706,30,-0.052430198981429074,0.03332381172393643,30,-0.008988219472365172,0.028770628308583908,30,-0.004136847361052548,0.02578882735181555,30,0.25646275849596056,0.024922654142323475,30,0.4867686691399886,0.03204980314683148,30,-0.04520418037325909,0.02128832673843359,30,-0.41809700290704443,0.021527465588090666,30,0.015877996308457983,0.028318882155112975,30,-0.015616329668941664,0.020351229496933496,30,-0.3639028543890383,0.019810482873627293,30,1.0402470850920564,0.03403088439263625,30,-0.25507056750969587,0.0211460603557301,30,0.11528076871169703,0.01686562072459287,30,-0.4231403054103908,0.014723068465433642,30,0.09163118526142577,0.01326986737421512,30,0.5367951946818378,0.01577180609118658,20.0,0.0004895243974130572,0.02888726316443839,20.0,0.09138259337520264,0.021193558541241102,20.0,-0.17752019085122375,0.018914761153212844,14.0,0.12089852966205777,0.055767154387382174,10.0,-0.48603766887273203,0.008149114234264346,10.0,-0.3514760174610098,0.01684763302103266,10.0,-0.03375092996627264,0.014537372997178858,8.0,0.22879839115133227,0.0007745487406173653,8.0,0.24747198140553825,0.0011838038565027968,4.0,0.29099109759871844,0.01797828505158199,3.0,0.26957588809010585,0.023436126995671692,3.0,-0.05876710040999383,0.02093260373821748,3.0,0.22424815418248534,0.02212680218028714,3.0,-0.3918444861031869,0.004729194172176726,3.0,0.16666469018677732,0.007482504391332112,3.0,-0.4082094204360023,0.008183036076919122,3.0,-0.2248373270859712,0.002902447169392093
30,2019-07-01,72.83013,55.3653,45.71986,52.01487,23.0301,24.82922,48.84756,32.12309,26.87845,29.764310000000002,27.30546,31.68487,18.34758,18.29319,18.2035,10.95746,14.57637,10.039390000000001,21.00122,9.9079,20.15541,9.51982,10.17519,7.80538,25.4383,15.708,8.733130000000001,32.05019,20.83288,8.862490000000001,12.34649,1.12466,1.4787400000000002,15.45597,28.121480000000002,12.2575,14.65837,10.8281,6.68274,5.93376,1.48236,861.3707899999999,31,1.673659235524986,0.08455142761458163,31,0.6343753939055088,0.0642758039194712,31,0.16851631199583283,0.05307802462166148,31,0.6923517159119527,0.060386154956566386,31,-0.5354812709806547,0.026736569509165736,31,-0.2727122008631066,0.028825240289376428,31,0.5314539035998019,0.0567090973679291,31,-0.017070484749993783,0.037292987378873155,31,0.022451872948464093,0.031204273829624526,31,0.3114139498201254,0.034554584791527475,31,0.3421814394254055,0.03170000691572093,31,0.6115766456993845,0.036784240152838245,31,-0.2743173332489558,0.021300443680009166,31,0.08928430007080011,0.021237300141092548,31,0.0719025910323733,0.02113317541218225,31,-0.5095134373441695,0.012720956093716622,31,-0.09207064427961717,0.016922294288618727,31,-0.3575999140001817,0.011655131700019687,31,-0.21771569863987286,0.024381161102525896,31,-0.40605603559383613,0.01150247966964378,31,0.5148953537139173,0.023399226249592234,31,-0.18035889249928116,0.011051941986563068,31,-0.027993271068747966,0.011812787382771596,31,-0.3726557112476029,0.009061579624728163,21.0,0.11628480504959553,0.029532345762502583,21.0,-0.06047068576428871,0.01823604907707632,21.0,-0.41472174397322487,0.010138641919817134,15.0,-0.2714733381280181,0.037208354836364955,11.0,2.240650778317552,0.024185728424805306,11.0,-0.33317758450878543,0.010288821147510703,11.0,0.07659138848269063,0.01433353689646244,9.0,0.840627148047527,0.001305663035079237,9.0,0.5834537997794128,0.0017167287504606468,5.0,0.08978626581783136,0.01794345731180413,4.0,0.5210575878226603,0.03264735735930865,4.0,-0.25771279253201235,0.014230224825710657,4.0,-0.16023000569457163,0.017017491387187625,4.0,1.9024078397525417,0.01257077686602305,4.0,0.13214202217953022,0.007758261688906354,4.0,-0.08080249466723052,0.006888740678099847,4.0,-0.3525850999711748,0.0017209313540803954
31,2019-08-01,38.80207,43.180420000000005,37.68312,26.13665,26.73116,24.533440000000002,25.324279999999998,35.65216,26.53403,15.17623,15.65772,14.69455,17.16001,18.46064,12.996,14.313400000000001,20.4961,10.17904,12.746879999999999,12.830540000000001,11.19829,10.90407,11.11682,7.1214699999999995,14.56611,18.82701,10.59803,36.08894,13.37901,11.778960000000001,9.36002,5.1736,0.59451,9.07783,17.82623,13.55353,13.618390000000002,6.95779,8.05299,4.95599,1.45855,685.49658,32,-0.4672250344740562,0.056604323248410665,32,-0.22008153121178775,0.0629914448296737,32,-0.17578225305151843,0.05497200292377827,32,-0.4975158065376305,0.038128053096924276,32,0.1607053377970568,0.03899532219402174,32,-0.011912577197350423,0.035789295987443154,32,-0.48156509762207167,0.03694297059804441,32,0.10986085087082234,0.052009245618701704,32,-0.012813982949165576,0.038707749643331554,32,-0.4901198784719014,0.02213903094892173,32,-0.4265718284914446,0.022841426867512598,32,-0.5362281745198891,0.02143635785899909,32,-0.06472624727620759,0.025032962235931214,32,0.009153679593335134,0.026930316705591737,32,-0.2860713599033152,0.018958519092830486,32,0.3062698837139266,0.020880337579510612,32,0.40611825852389843,0.02989963859484171,32,0.01391020769190156,0.014849147752130289,32,-0.3930409757147442,0.01859510371299008,32,0.29498077291858027,0.01871714662675633,32,-0.44440276828901026,0.01633602606740941,32,0.14540716105976811,0.01590681896618653,32,0.09254176089095141,0.01621717791794089,32,-0.08762033366729113,0.010388775389659858,22.0,-0.42739451928784555,0.02124899003872492,22.0,0.19856187929717348,0.02746477597306175,22.0,0.21354313974485647,0.015460368890534799,16.0,0.12601329352493698,0.05264641874653846,12.0,-0.357793545587552,0.019517252733777316,12.0,0.32908020206510813,0.01718310542118241,12.0,-0.24188818036543172,0.013654364256638596,10.0,3.600145821848381,0.007547229484354248,10.0,-0.59796177827069,0.0008672690970974647,6.0,-0.4126651384545907,0.013242706477105985,5.0,-0.36609915267617504,0.026004841628823296,5.0,0.10573363246991638,0.019771841895987286,5.0,-0.07094786118784,0.019866459435873483,5.0,-0.3574320517911729,0.01014999958132541,5.0,0.20504314098708007,0.011747673489486993,5.0,-0.16478084721997527,0.007229780781692594,5.0,-0.016062225100515318,0.0021277276102529934
32,2019-09-01,54.13285,32.24751,53.68529,34.40625,38.11162,35.19928,24.94946,47.29902,34.26374,20.82559,15.8379,12.34799,29.0075,17.09369,30.188670000000002,22.04844,17.3559,18.10286,13.02974,14.96051,11.27473,13.76724,8.56414,11.29997,20.07217,18.21167,14.87006,39.82917,10.2401,13.15302,12.86647,0.53398,0.7779600000000001,10.5231,14.87862,15.74496,15.332880000000001,8.63395,6.26816,6.91141,1.45306,820.3006300000001,33,0.3951021169746871,0.0659914768077162,33,-0.25319137701763916,0.039311819131481095,33,0.42465087816507757,0.06544587196038115,33,0.3163986203281599,0.04194346406877683,33,0.4257376036056798,0.046460551907658534,33,0.43474702283903105,0.04291021939115175,33,-0.014800815659912137,0.030415019917758683,33,0.3266803469972085,0.057660592068544424,33,0.291313079845014,0.04176973507871132,33,0.3722505523440273,0.02538775326796957,33,0.011507422536614527,0.019307433666118236,33,-0.15968913644854726,0.015053005627948864,33,0.6904127678247274,0.035362035501545326,33,-0.07404672860745905,0.02083832362776559,33,1.3229201292705448,0.03680195881356327,33,0.5404054941523326,0.02687848721998421,33,-0.15320963500373244,0.021157974729337947,33,0.7784447256322795,0.022068567715228988,33,0.022190528191996885,0.015884103368298035,33,0.16600782196228672,0.01823783799849087,33,0.0068260421903701225,0.01374463164803372,33,0.262578101571248,0.01678316399683857,33,-0.2296232195897748,0.010440245547537858,33,0.5867468373804847,0.01377540085517184,23.0,0.3780048345096941,0.024469285120505148,23.0,-0.032683894043716966,0.022201214206064915,23.0,0.4030966132384982,0.01812757354581088,17.0,0.10363923129911815,0.048554357443319276,13.0,-0.2346145193104721,0.012483350159075216,13.0,0.11665376230159523,0.01603438973343224,13.0,0.37461992602579897,0.015685066583454896,11.0,-0.8967875367249112,0.0006509564670211213,11.0,0.30857344704042006,0.0009483840089212171,7.0,0.1592087536338529,0.012828345627382973,6.0,-0.1653524048550927,0.018138008744428245,6.0,0.16168702913558317,0.019194133740943243,6.0,0.12589520493979092,0.018691781328998857,6.0,0.24090408017488316,0.010525348493271303,6.0,-0.22163569059442512,0.007641296094091747,6.0,0.39455688974352254,0.008425459821967953,6.0,-0.003764012203901131,0.0017713749652977834
33,2019-10-01,69.50574999999999,50.05937,40.9069,36.31255,42.7164,47.97432,35.57531,36.74013,31.86053,24.5709,19.73397,19.38785,21.59407,19.66022,21.18681,22.62339,22.51879,18.2261,26.5578,16.70618,13.82503,19.89182,12.47673,10.57458,34.68948,16.83247,16.84997,28.96815,15.80121,17.01842,13.534009999999999,0.45872,0.7394499999999999,17.715799999999998,21.24091,20.18756,16.82975,9.54172,9.992420000000001,7.05302,0.92102,929.55958,34,0.28398467843462877,0.07477277572675868,34,0.5523483828673905,0.05385278262637022,34,-0.2380240471831297,0.04400675425237401,34,0.05540563124432339,0.03906425234195317,34,0.1208235178667293,0.04595337503810138,34,0.362934696391517,0.051609731137405954,34,0.42589498931039005,0.03827114556766765,34,-0.22323697192880526,0.039524233616095916,34,-0.07013857798360593,0.034274865953186136,34,0.17984172357181735,0.026432840378020742,34,0.24599662834087854,0.02122937617403717,34,0.5701219388742622,0.02085702779804604,34,-0.2555694217012842,0.023230431340398858,34,0.15014487802224097,0.02115003752637351,34,-0.29818670381967805,0.02279230988077171,34,0.026076674812367733,0.024337751432780674,34,0.297471753121417,0.02422522502538245,34,0.006807764077057389,0.019607242388917125,34,1.0382448153224852,0.02857030422945025,34,0.11668519321868041,0.017972145475602542,34,0.2261961040308726,0.014872666903180107,34,0.4448662186465842,0.02139918777449424,34,0.4568573143362906,0.013422195057147385,34,-0.06419397573621885,0.011375903414388995,24.0,0.7282376544240111,0.0373181888997368,24.0,-0.07573165997407161,0.018108005513750934,24.0,0.13314741164460658,0.01812683163353553,18.0,-0.2726900912070223,0.03116330639075335,14.0,0.5430718450015136,0.01699859841151871,14.0,0.29387927639431854,0.018308046483690697,14.0,0.05188214016742735,0.014559593910053618,12.0,-0.14094160829993632,0.0004934810095765998,12.0,-0.049501259704869335,0.0007954842442697433,8.0,0.683515313928405,0.019058272735998267,7.0,0.42761291033711457,0.02285050948536295,7.0,0.2821601325122452,0.021717338441071203,7.0,0.09762484282143989,0.01810507939684727,7.0,0.10513959427608444,0.010264775066919325,7.0,0.5941552225852564,0.010749628334743213,7.0,0.02048930681293687,0.007587485677894901,7.0,-0.36615143215008333,0.0009908133053719913
34,2019-11-01,96.37277,88.46579,64.37819,46.85249,34.49069,32.10615,47.09055,33.83182,22.42325,23.98269,24.78785,35.05375,16.647009999999998,2.0225,21.90831,15.66698,16.43646,18.6554,17.84016,17.36561,17.96532,12.559560000000001,7.46228,14.040610000000001,42.14696,20.750700000000002,12.824340000000001,39.66867,14.85294,11.29227,9.0719,0.35047,0.5669500000000001,13.21503,17.30455,10.91017,11.66479,9.06759,7.88432,5.24568,0.73391,955.95743,35,0.3865438470917876,0.10081282594351508,35,0.7672174060520537,0.09254155804824907,35,0.573773373196209,0.06734420171827107,35,0.2902561235716027,0.0490110631809201,35,-0.19256561882555645,0.03607973421996417,35,-0.33076383365100326,0.033585334443187495,35,0.32368628692202533,0.0492600910063537,35,-0.07915894690628476,0.03539050896858451,35,-0.2962059953177176,0.02345632692033159,35,-0.023939294042953252,0.025087612949459475,35,0.25610052108116105,0.02592986802770077,35,0.8080266765010046,0.036668735343162714,35,-0.22909345019257604,0.017413965808079964,35,-0.8971272956253795,0.002115679983783378,35,0.034054206367074555,0.022917662766635958,35,-0.3074875162387246,0.016388784174207423,35,-0.2701002140878795,0.017193715414712558,35,0.023554133906869893,0.01951488572038192,35,-0.3282515871043535,0.018662086239551484,35,0.03947221926257232,0.018165672921230395,35,0.29947783115118004,0.018793012571699973,35,-0.3686067941495549,0.013138200097466683,35,-0.40190418483048046,0.007806079816755019,35,0.3277699918105496,0.014687484567173666,25.0,0.21497814322958994,0.04408874148297587,25.0,0.23277807713306492,0.02170671972286465,25.0,-0.23891021764430428,0.013415178958334996,19.0,0.36938913945143187,0.04149627248569008,15.0,-0.060012492714165505,0.0155372399793995,15.0,-0.3364677802052129,0.011812523911237344,15.0,-0.329696076772516,0.009489857723057814,13.0,-0.2359827345657482,0.0003666167435928606,13.0,-0.23328149300155507,0.0005930703420548759,9.0,-0.2540540082863883,0.013823868705115875,8.0,-0.18531974383395064,0.018101799784118,8.0,-0.45955974867690796,0.011412819920234315,8.0,-0.3068946359868685,0.01220220653549395,8.0,-0.04969020260498114,0.009485349154093606,8.0,-0.21096991519571845,0.008247563910874148,8.0,-0.25625051396423093,0.0054873573188295634,8.0,-0.20315519749842567,0.0007677224706543679
35,2019-12-01,65.41274,61.25175,43.85173,26.13296,19.99026,22.88825,24.92724,22.40804,23.14009,11.328009999999999,18.17921,14.79641,12.20597,19.13008,12.8247,11.79748,9.75289,9.80518,18.3878,10.95741,11.90046,8.13739,7.43444,6.24297,32.270920000000004,11.72618,10.9533,30.7114,7.74072,6.4430000000000005,7.04809,0.28809999999999997,0.43487,10.20951,12.0668,7.70408,6.92866,4.26365,3.56276,5.92346,0.63302,651.79198,36,-0.32125288087081033,0.10035830756923397,36,-0.307622189323127,0.09397438428131627,36,-0.3188418313717736,0.067278719814871,36,-0.44222900426423445,0.04009401895371588,36,-0.4204157701687035,0.030669693112824126,36,-0.28710698729059697,0.0351158816038209,36,-0.47065302911093626,0.03824416495581919,36,-0.33766377333528025,0.034379128138397774,36,0.03196860401592103,0.03550226254701692,36,-0.5276589073202381,0.017379793473371673,36,-0.26660803579172854,0.027891122563367537,36,-0.577893663302785,0.022701123140545548,36,-0.26677703683724574,0.018726787647801377,36,8.458630407911,0.02934997758027032,36,-0.4146193841514932,0.01967606290583692,36,-0.2469844220136874,0.01810006928897775,36,-0.4066307465232781,0.014963194238750838,36,-0.4744052660355715,0.015043419220960651,36,0.030697034107317292,0.028211147980065663,36,-0.36901669448985674,0.016811207158455677,36,-0.33758708444937235,0.018258064482474915,36,-0.3520959332970264,0.012484642722974285,36,-0.0037307632519818904,0.011406154460507478,36,-0.5553633353536634,0.009578163266138992,26.0,-0.23432389904277784,0.04951107253574984,26.0,-0.4349019551147673,0.017990678559745395,26.0,-0.14589756665840117,0.016804901465648597,20.0,-0.2258021254556807,0.047118407317623026,16.0,-0.47884257258158996,0.011876058984340371,16.0,-0.42943270042250137,0.009885055658401936,16.0,-0.22308557193090744,0.010813403994323467,14.0,-0.17796102376808295,0.00044201218922638476,14.0,-0.2329658700061735,0.000667191394407768,10.0,-0.2274319468060232,0.015663755175385867,9.0,-0.3026805088835017,0.0185132686045017,9.0,-0.29386251543284847,0.01181984473021592,9.0,-0.4060193111063294,0.010630170687279705,9.0,-0.5297923704093369,0.006541427527230391,9.0,-0.5481208271607444,0.005466099782326257,9.0,0.12920727150722122,0.009087960855240962,9.0,-0.13746917196931493,0.000971199430836814
