,Fecha,ventas_20234,ventas_20265,ventas_20302,ventas_20305,ventas_20350,ventas_20398,ventas_20416,ventas_20418,ventas_20422,ventas_20428,ventas_20429,ventas_20449,ventas_20490,ventas_20509,ventas_20561,ventas_20586,ventas_20597,ventas_20601,ventas_20636,ventas_20663,ventas_20670,ventas_20678,ventas_20685,ventas_20729,ventas_20765,ventas_20773,ventas_20991,ventas_21182,ventas_20907,ventas_20987,ventas_21064,ventas_21099,totales_ventas,edad_ventas_20234,diff_ventas_20234,fraccion_ventas_20234,edad_ventas_20265,diff_ventas_20265,fraccion_ventas_20265,edad_ventas_20302,diff_ventas_20302,fraccion_ventas_20302,edad_ventas_20305,diff_ventas_20305,fraccion_ventas_20305,edad_ventas_20350,diff_ventas_20350,fraccion_ventas_20350,edad_ventas_20398,diff_ventas_20398,fraccion_ventas_20398,edad_ventas_20416,diff_ventas_20416,fraccion_ventas_20416,edad_ventas_20418,diff_ventas_20418,fraccion_ventas_20418,edad_ventas_20422,diff_ventas_20422,fraccion_ventas_20422,edad_ventas_20428,diff_ventas_20428,fraccion_ventas_20428,edad_ventas_20429,diff_ventas_20429,fraccion_ventas_20429,edad_ventas_20449,diff_ventas_20449,fraccion_ventas_20449,edad_ventas_20490,diff_ventas_20490,fraccion_ventas_20490,edad_ventas_20509,diff_ventas_20509,fraccion_ventas_20509,edad_ventas_20561,diff_ventas_20561,fraccion_ventas_20561,edad_ventas_20586,diff_ventas_20586,fraccion_ventas_20586,edad_ventas_20597,diff_ventas_20597,fraccion_ventas_20597,edad_ventas_20601,diff_ventas_20601,fraccion_ventas_20601,edad_ventas_20636,diff_ventas_20636,fraccion_ventas_20636,edad_ventas_20663,diff_ventas_20663,fraccion_ventas_20663,edad_ventas_20670,diff_ventas_20670,fraccion_ventas_20670,edad_ventas_20678,diff_ventas_20678,fraccion_ventas_20678,edad_ventas_20685,diff_ventas_20685,fraccion_ventas_20685,edad_ventas_20729,diff_ventas_20729,fraccion_ventas_20729,edad_ventas_20765,diff_ventas_20765,fraccion_ventas_20765,edad_ventas_20773,diff_ventas_20773,fraccion_ventas_20773,edad_ventas_20991,diff_ventas_20991,fraccion_ventas_20991,edad_ventas_21182,diff_ventas_21182,fraccion_ventas_21182,edad_ventas_20907,diff_ventas_20907,fraccion_ventas_20907,edad_ventas_20987,diff_ventas_20987,fraccion_ventas_20987,edad_ventas_21064,diff_ventas_21064,fraccion_ventas_21064,edad_ventas_21099,diff_ventas_21099,fraccion_ventas_21099
26,2019-03-01,45.77177,40.498490000000004,35.10543,34.06665,32.00703,27.47748,19.272569999999998,15.8087,19.515629999999998,16.30023,17.25931,16.15689,13.163030000000001,9.2481,10.30417,12.96908,9.65753,11.83235,9.4465,5.88301,10.2986,6.44511,7.9712,8.48187,4.9456,5.07383,0.88746,0.17035,,,,,446.01797,27,1.573729407306027,0.10262315215685143,27,1.5670184775174678,0.0908001307660317,27,1.6944194999746718,0.07870855517323663,27,1.6964433841594693,0.07637954587345439,27,1.805116987124712,0.07176174986850867,27,2.456743343460457,0.06160621734590649,27,2.761749263170222,0.043210299351840016,27,3.8905793694005837,0.035444087600326954,27,2.9530050173083966,0.04375525497324693,27,3.7858944358156017,0.03654612839926606,27,3.4292232638470086,0.03869644534725809,27,3.534121906044789,0.036224751213499315,27,5.330723392794448,0.029512331083879875,27,3.39039327016198,0.020734814787843642,27,4.870920506859929,0.023102589341859926,27,2.655558280271833,0.029077483133695264,27,3.8757920139747863,0.021652782285879645,27,4.302800111143977,0.026528863848243604,27,3.600754900767077,0.02117963991450838,27,3.6840370391012516,0.013190073933568192,27,2.9968176349594446,0.023090101055793785,27,3.795968330034378,0.014450337057047275,27,3.151666666666667,0.017871925653578487,27,2.6411626828765717,0.019016879521692818,27,4.12927949885396,0.01108834247194121,27,3.922846303860596,0.011375842098918123,27,1.3953036437246966,0.00198974045821517,27,1.6907281630074236,0.00038193528390795554,,,,,,,,,,,,
27,2019-04-01,47.75849,33.4752,36.47747,33.09768,25.17366,24.01053,19.20862,17.71948,18.67484,16.42039,19.1497,21.22109,12.23649,12.60273,8.64532,10.90584,8.429,12.12239,8.8349,7.05944,10.41054,7.13653,7.7943999999999996,6.4944,2.09227,3.49724,0.85602,0.36164,0.22386,0.22386,,,432.31402,28,0.04340491966991894,0.11047175846853173,28,-0.17342103372249193,0.07743260327296347,28,0.03908341245214767,0.0843772542930715,28,-0.028443360295186224,0.07655934915087878,28,-0.21349591011724608,0.05823003380736993,28,-0.12617423431843097,0.055539558953003644,28,-0.0033181874550201867,0.04443210053654979,28,0.12086888864992067,0.040987521061657914,28,-0.043082903293411405,0.04319739618900169,28,0.007371675123602676,0.0379825525898975,28,0.10952871232975131,0.04429581071647873,28,0.3134390343686192,0.049087212114934414,28,-0.07038956835926082,0.028304633747478276,28,0.3627372108865603,0.029151795724783568,28,-0.1609882212735232,0.019997778466680306,28,-0.15908915667109774,0.025226662785537233,28,-0.12720954529781417,0.019497401449067045,28,0.02451245948606992,0.02804070522626122,28,-0.06474355581432287,0.020436302297112637,28,0.19997076326574337,0.01632942646643752,28,0.010869438564464958,0.02408096781131456,28,0.10727823109303021,0.016507745920430708,28,-0.022179847450822972,0.018029486991886126,28,-0.23431979032925532,0.015022413568729506,28,-0.5769431413781947,0.004839699623898387,28,-0.31072976430034116,0.008089582660307893,28,-0.035426948820228545,0.001980088455146562,28,1.1229233930143823,0.0008365215636541235,1.0,,0.0005178180434675701,1.0,,0.0005178180434675701,,,,,,
28,2019-05-01,36.90449,44.341029999999996,26.43874,27.39188,20.69521,17.155170000000002,16.66378,16.39361,19.30051,19.06086,17.0717,18.47492,13.1737,16.47826,12.64165,9.59287,8.43724,8.681989999999999,6.97898,7.7738499999999995,16.0239,8.15581,7.54261,9.09948,5.91423,4.54021,2.35478,0.18552,7.7914200000000005,6.3063,1.9288800000000001,1.9262299999999999,435.41981,29,-0.2272684919477144,0.08475611157884617,29,0.32459343036038607,0.10183512321132104,29,-0.2752035708616853,0.060720112849252314,29,-0.1723927477696321,0.06290912671152928,29,-0.17790222001886105,0.047529325778723756,29,-0.2855147304120316,0.039399149064899004,29,-0.13248427008291072,0.038270606015835616,29,-0.07482555921505607,0.03765012437077679,29,0.03350336602616138,0.0443262101464791,29,0.16080434143159816,0.043775821775311516,29,-0.1085134492968558,0.03920744901340157,29,-0.12940758462454094,0.04243013196850185,29,0.07659140815707775,0.03025516914354448,29,0.30751511775623214,0.037844534450557035,29,0.4622535660912494,0.029033244950430713,29,-0.12039145998840989,0.022031312723231403,29,0.0009775774113179399,0.019377253414354298,29,-0.28380542120819413,0.019939354619625597,29,-0.2100668937961946,0.01602816371629945,29,0.10119924526591331,0.017853689293557864,29,0.5391996956930191,0.03680103576362316,29,0.1428257150183634,0.01873091166890179,29,-0.03230396181874163,0.017322615615490713,29,0.40112712490761276,0.020898176405892054,29,1.8267049663762323,0.013582822517882225,29,0.2982266015486498,0.01042720127961105,29,1.7508469428284383,0.005408068135439221,29,-0.4870036500387126,0.0004260715652785756,2.0,33.80487804878049,0.017894041155362226,2.0,27.170731707317074,0.014483263864361157,1.0,,0.0044299316560723325,1.0,,0.004423845575606677
29,2019-06-01,29.19475,31.110879999999998,27.60094,23.89314,19.22666,13.13769,11.50562,15.4624,12.5885,16.37123,13.70373,12.43356,14.62753,13.72969,9.14524,7.10821,7.24561,7.35138,7.13797,4.739,11.85271,5.71924,5.27203,8.92116,4.05784,3.62697,0.78919,0.00089,3.8274600000000003,3.7564800000000003,3.62706,3.08848,351.85324,30,-0.20891062307052619,0.0829742252764249,30,-0.2983726359085479,0.08842004694912002,30,0.04395822191223947,0.07844446735803826,30,-0.12772909343936967,0.06790655103815442,30,-0.07096086485713363,0.05464397599408207,30,-0.2341847967697203,0.03733855058432885,30,-0.3095432128844715,0.03270005414757585,30,-0.056803230039021206,0.04394559504411555,30,-0.3477633492586465,0.03577770095281771,30,-0.1411074841324054,0.04652857537989418,30,-0.19728380887667893,0.038947289500588365,30,-0.3270033104338206,0.035337346900656645,30,0.11035851734896042,0.04157281598430072,30,-0.16679977133508023,0.03902107026213542,30,-0.2765786111781295,0.025991632193013196,30,-0.25901111971703983,0.020202201349630883,30,-0.14123457433947584,0.02059270507214883,30,-0.15326094593520603,0.020893313359854237,30,0.022781266030279523,0.020286782068569268,30,-0.3903921480347575,0.013468683704603657,30,-0.26031053613664595,0.03368651657151146,30,-0.29875266834318115,0.01625461797651771,30,-0.3010337270520417,0.014983605096261156,30,-0.019596724208416235,0.025354775758211007,30,-0.3138853240404922,0.011532762921267968,30,-0.20114488096365588,0.010308189857794118,30,-0.6648561649071251,0.0022429522035948848,30,-0.9952026735661923,2.529463704810562e-06,3.0,-0.508759635599159,0.010878001293948579,3.0,-0.4043290043290043,0.010676269458254811,2.0,0.8803969142714942,0.01030844564625865,2.0,0.6033806970091838,0.008777750632621715
30,2019-07-01,26.45501,30.65784,18.63116,16.70818,13.46306,8.18955,10.74474,14.81498,8.42695,12.20419,10.34793,12.529779999999999,13.79438,12.46736,6.75578,5.05626,9.29717,2.14187,3.19674,5.95771,9.58815,5.27331,4.732489999999999,7.6247300000000005,4.33851,1.4374,1.25111,0.02274,6.0933600000000006,4.13322,7.87808,5.160290000000001,299.37403,31,-0.09384358489111905,0.08836775187213133,31,-0.014562108175660667,0.10240647794332729,31,-0.32498096079336425,0.06223372147543994,31,-0.3007122546471498,0.05581038542321122,31,-0.29977125512179437,0.04497070103241754,31,-0.3766369886943594,0.027355579239789103,31,-0.066131160250382,0.03589068831387946,31,-0.041870602235099356,0.04948652359725391,31,-0.33058346903920244,0.02814856719535759,31,-0.25453432637621,0.04076569367089056,31,-0.2448822327935533,0.034565222641389434,31,0.007738732913180044,0.04185326295671003,31,-0.05695766817774428,0.046077410254991055,31,-0.09194162431926725,0.04164476123730572,31,-0.2612790916367422,0.02256635286634582,31,-0.2886732384102326,0.016889440944493416,31,0.2831452424295538,0.031055365757677776,31,-0.7086438192557044,0.007154494997445169,31,-0.5521499810170118,0.010678080526891395,31,0.2571660687908841,0.019900557172577726,31,-0.19105841617655367,0.03202732715326042,31,-0.07797014988005395,0.017614453732008754,31,-0.10234008531817926,0.015807951010313084,31,-0.1453207878796031,0.025468909243730995,31,0.06916734025984284,0.014491938395591628,31,-0.6036912353838052,0.0048013516736906,31,0.5853089876962455,0.0041790866094831266,31,24.550561797752813,7.595849245841398e-05,4.0,0.5920114122681883,0.02035366928788045,4.0,0.10029069767441844,0.013806207572513888,3.0,1.1720291365458524,0.026315175033719523,3.0,0.6708186551313269,0.01723693267582362
31,2019-08-01,9.16644,8.81429,7.19914,6.48215,4.7307500000000005,3.9914899999999998,4.8739,5.94676,7.055359999999999,4.79824,5.7487200000000005,4.01436,4.41826,4.22494,4.30514,2.79107,2.69467,5.84595,7.72504,1.41224,2.7154599999999998,1.55023,1.70044,2.4099,1.54844,2.32474,0.29383000000000004,0.14046,2.22768,1.67622,1.46105,0.8386,125.12596,32,-0.6535083524821952,0.07325769968118526,32,-0.712494748488478,0.07044333565952261,32,-0.6135967916114724,0.05753514298711474,32,-0.612037337400004,0.05180499714048148,32,-0.6486125739616402,0.037807901733581104,32,-0.5126118040673786,0.0318997752344917,32,-0.546392002040068,0.03895194890013231,32,-0.5985981756303418,0.04752618881005988,32,-0.16276232800716753,0.056386060894158166,32,-0.6068366683901185,0.03834727821468862,32,-0.44445700734349763,0.04594346369050835,32,-0.6796144864474875,0.032082551054952946,32,-0.6797057932288366,0.03531049831705587,32,-0.6611199163255091,0.033765495185811165,32,-0.3627471587292659,0.03440644930916014,32,-0.44799713622321635,0.0223060826066789,32,-0.7101623397227328,0.02153565894719209,32,1.7293673285493518,0.04672052066573555,32,1.4165368469127924,0.061738107743588934,32,-0.762955900841095,0.011286546772548237,32,-0.7167899959846269,0.021701811518568967,32,-0.7060233515571813,0.012389355494255547,32,-0.6406880944280917,0.013589825804333489,32,-0.6839363492215463,0.01925979229250269,32,-0.6430940576372994,0.012375049909706986,32,0.6173229442048142,0.018579198113644838,32,-0.7651445516381453,0.0023482736915664826,32,5.176781002638522,0.0011225488299949906,5.0,-0.6344086021505377,0.017803499769352416,5.0,-0.5944517833553501,0.013396260855860766,4.0,-0.8145423758073033,0.011676633689763499,4.0,-0.8374897534828468,0.006702046481801218
32,2019-09-01,5.8453599999999994,7.6571299999999995,3.03776,3.56079,3.15701,2.17452,2.29312,2.37221,1.99833,2.73654,2.19614,1.93969,1.24752,2.3619600000000003,1.25517,1.40827,1.0443,1.7658,0.75832,0.8294400000000001,1.63469,0.71091,1.3407499999999999,1.7663200000000001,1.28087,0.84775,0.15922,0.03166,5.48184,6.7103399999999995,1.23831,0.5424800000000001,71.38452,33,-0.36230859526708303,0.08188554045050664,33,-0.13128227004103565,0.10726597307091229,33,-0.5780384879305027,0.04255488444833698,33,-0.45067763010729467,0.049881823117953306,33,-0.3326618400887809,0.0442254146977524,33,-0.4552109613202088,0.03046206656569239,33,-0.5295102484663206,0.03212349119949255,33,-0.6010920232193665,0.03323143449027885,33,-0.7167642756712627,0.027993884388380002,33,-0.42967838207342685,0.038335202085830376,33,-0.6179775671801723,0.03076493334969543,33,-0.5168121444015983,0.027172417773489266,33,-0.7176445025869913,0.017476057834387625,33,-0.44094827382164004,0.03308784593634587,33,-0.7084485057396508,0.017583223925859554,33,-0.495437233749064,0.019727946619239017,33,-0.6124571839965561,0.014629222133874404,33,-0.6979447309675929,0.024736455466815497,33,-0.9018361069975042,0.010623031435947177,33,-0.4126777318302837,0.01161932587065095,33,-0.3980062309884881,0.022899782754020062,33,-0.5414164349806158,0.009958881841609358,33,-0.21152760461998077,0.01878208328640439,33,-0.26705672434540845,0.024743739959307707,33,-0.17279972100953223,0.017943245958647616,33,-0.6353355644072025,0.011875824058213183,33,-0.45812204335840456,0.002230455566557007,33,-0.7745977502491813,0.0004435135236603118,6.0,1.4607843137254903,0.07679311985287567,6.0,3.0032573289902276,0.0940027333657213,5.0,-0.15245200369597203,0.017347038265439062,5.0,-0.35311233007393267,0.0075994067061037895
33,2019-10-01,5.57245,3.85554,2.20529,2.72033,1.82508,0.73294,1.492,1.01648,1.35955,2.3489299999999997,1.04707,1.13903,1.1634499999999999,1.04611,0.39904,0.58003,0.34129,0.57906,0.31037,0.45211,0.74975,0.7235,0.66215,0.87658,0.42259,0.63618,0.25847,0.15561999999999998,6.42096,0.96642,0.54903,0.27912,42.886520000000004,34,-0.046688313465723164,0.12993476738145224,34,-0.49647713960713735,0.089900975877735,34,-0.2740407405456652,0.05142151892949113,34,-0.23603189179929168,0.0634308869080541,34,-0.42189603453901003,0.04255602926047625,34,-0.6629417066754961,0.017090218558185648,34,-0.34935807982137873,0.034789486300124135,34,-0.5715050522508547,0.02370161999621326,34,-0.3196569135227915,0.03170110328373577,34,-0.14164236590731377,0.054770823093130416,34,-0.5232225632245668,0.024414897734766072,34,-0.41277729946537844,0.026559161246937264,34,-0.06738970116711564,0.02712857093557602,34,-0.5571008823180749,0.024392513078701654,34,-0.6820829051044878,0.00930455537077851,34,-0.588125856547395,0.013524762559424267,34,-0.6731877812889017,0.00795797840440306,34,-0.6720693170234454,0.013502144729859172,34,-0.5907136828779407,0.007237005940328102,34,-0.4549213927469136,0.010542007138839895,34,-0.5413503477723605,0.017482183212813723,34,0.017709696023406604,0.016870102773552154,34,-0.5061346261420846,0.01543958334693512,34,-0.5037252592961637,0.020439522721824945,34,-0.6700758078493524,0.009853678964858888,34,-0.24956649955765264,0.01483403176569234,34,0.6233513377716365,0.006026835471845232,34,3.915350600126342,0.0036286460174432423,7.0,0.17131474103585656,0.1497197720868935,7.0,-0.855980471928397,0.022534353451853867,6.0,-0.5566296000193812,0.012801924707343938,6.0,-0.485474118861525,0.006508338750730998
34,2019-11-01,5.05447,6.4871,2.71876,1.24551,2.13176,1.72812,1.12735,1.04626,1.35572,1.41086,0.8782,1.17404,1.20472,0.26643,0.48619,0.68918,0.28121999999999997,0.85305,0.31799,0.67616,1.11116,0.16168,0.70971,0.64264,0.07205,0.26623,0.17493,0.0437,6.344519999999999,0.07644000000000001,0.25027,0.11792,41.10433999999999,35,-0.0929537277140216,0.12296682053525251,35,0.6825399295559117,0.15782031775720035,35,0.23283559078397845,0.06614289391339212,35,-0.5421474600508027,0.030301179875409753,35,0.16803646963420774,0.051862163460111514,35,1.3577919065680684,0.04204227582780797,35,-0.24440348525469163,0.027426544252991295,35,0.029297182433495904,0.025453759870612207,35,-0.0028171086021109926,0.03298240526426164,35,-0.3993605599145142,0.034323869450281895,35,-0.16127861556533946,0.021365140518008564,35,0.030736679455326012,0.02856243403981186,35,0.035472087326486004,0.029308827243059984,35,-0.7453135903490073,0.0064817972992632904,35,0.21839915797914997,0.011828191378331342,35,0.1881799217281864,0.016766599342064613,35,-0.17600867297606146,0.0068416133186909225,35,0.47316340275619095,0.020753282986662725,35,0.02455134194670882,0.007736166059350425,35,0.4955652385481409,0.016449844468978216,35,0.48204068022674207,0.02703266856979093,35,-0.7765307532826538,0.003933404599125057,35,0.0718266253869968,0.01726605998296044,35,-0.2668780944123754,0.01563435880493398,35,-0.8295037743439267,0.0017528562677323128,35,-0.5815178094250054,0.006476931633010044,35,-0.323209656826711,0.004255754988402685,35,-0.7191877650687571,0.0010631480763345187,8.0,-0.011904761904762019,0.15435158428526038,8.0,-0.92090395480226,0.0018596576419910894,7.0,-0.5441596998342532,0.0060886514660009146,7.0,-0.5775293780452851,0.0028687968229145636
35,2019-12-01,4.84796,4.57848,2.35687,2.56676,1.23931,1.0473,0.8584999999999999,0.5267000000000001,0.92601,1.65654,0.99469,1.08866,0.48618999999999996,1.1039899999999998,0.37611,0.33821,0.23346,0.57274,0.37304,0.17495,0.84728,0.391,0.95115,0.3598,0.25988,0.18296,0.14446,0.06688,3.47802,0.16926,0.32759,0.17034,33.69508999999999,36,-0.0408569048782564,0.1438773423664991,36,-0.29421775523731714,0.13587973796775735,36,-0.13310847592284727,0.06994698634133342,36,1.060810431068398,0.07617608381517901,36,-0.4186446879573686,0.03678013621569196,36,-0.39396569682660937,0.03108167985305871,36,-0.23847962034860526,0.02547848959596191,36,-0.4965878462332498,0.01563135756574623,36,-0.31696072935414393,0.02748204560367698,36,0.1741349247976411,0.04916265248141496,36,0.13264632202231835,0.029520324771353933,36,-0.07272324622670438,0.03230915839666848,36,-0.5964290457533702,0.014429105249459196,36,3.143639980482678,0.03276412082591262,36,-0.22641354203089328,0.011162160421592585,36,-0.5092573783336719,0.010037367462143596,36,-0.16983144868785996,0.006928605918547778,36,-0.3285973858507707,0.016997728749203522,36,0.17311865152992229,0.011071049224085767,36,-0.7412594652153336,0.00519215114130872,36,-0.2374815508117642,0.025145503395301815,36,1.41835724888669,0.0116040645684579,36,0.3401952910343663,0.028228148374139977,36,-0.4401219967633512,0.010678113636141054,36,2.6069396252602357,0.007712696419567362,36,-0.31277466851970104,0.005429871236432372,36,-0.1741839592980049,0.004287271528284982,36,0.5304347826086955,0.00198485892158175,9.0,-0.4518072289156626,0.1032203801800203,9.0,1.214285714285714,0.005023283807818885,8.0,0.3089463379550086,0.0097221880101819,8.0,0.44453867028493893,0.005055335955476007
